tweet id, tweet, label
'349382316105277440',"@Travvis29 yo your parents will capture u",off-topic
'350372261678690306',"like. He feels the damotite better than I do, does Arrad. When he cuts himself I think he'll bleed green. Arrad...",off-topic
'351165241213722624',"Women showing off bra straps is like guys showing off underwear.  Buy the right bra! Pull up your pants! #respect http://t.co/WWiy0F01jC",off-topic
'348414905667432448',"Hahahaha! Too early for that shit, psycho.",off-topic
'349363506438610945',"@LadyDAfterDark Yay. I imagine one character and such? Can we bang out the details tomorrow? So sleepy...",off-topic
'348305699035561985',"All up in my emotions right now.",off-topic
'351535058831683587',"@brendanloy: Oh, no. No no no. NINETEEN FIREFIGHTERS DEAD in #Yarnell, AZ?!?! Good God. #fuckwildfiresomg no!",off-topic
'351022207532666881',"Lets take a few minutes, he suggested. Go wander around the suite, stare out at the city, get a drink, do whatever y",off-topic
'351537273730375682',"@elenasyr also, I make all the rules up as I go. #rules #danielknowseverything",off-topic
'349798562319699968',"@MAANFRVR  IM SO MEAN! WHAT SHOULD I DO !",off-topic
'351705513324580866',"Wow 24c and its only 8.15am. Happy Canada day everyone. #albertasummerishere",off-topic
'351826680718954496',"I don't think so, Han said. That old dame is just space-crazy enough to think a few hundred tin suits might actually",off-topic
'349941519110770690',"Totally guna do races and shit",off-topic
'350613497295548418',"Ain't nothing like 2 hours of sleep",off-topic
'348173521563832320',"@hilary_anne_ most precious thing I've seen on twitter. Honestly",off-topic
'349715026933850113',"Zam said, When we were on Esseles, you said there was another reason you had to return to Kamino. #Something else you ha",off-topic
'349783180506705920',"@maddifaddi18 Ill be home soon and we can go crazy every night ;)",off-topic
'351429596706648064',"When stuck in Black Diamond, one must buy an ice cream cone. It's the only logical choice",off-topic
'349079377318928384',"Does your heart stop when my name pops on your phone? Do you smile when you text me? Do you save my messages? Do you look back at my texts?",off-topic
'349604892333178883',"@Prophecy_YEC @ScientiaPercept http://t.co/n0GA32G7OV http://t.co/4HvHjRQ58A read the second link not a perfect sphere bub #fail",off-topic
'350678066885967872',"My apologies, Admiral. I merely assumed you'd want-",off-topic
'349700119031058433',"Every time I fight this boss, I take off another 10% damage. Hopefully that means only 3 more tries. #mgr",off-topic
'349853536777011200',"None of that meant she was good #enough to bring down a Sith Lord.",off-topic
'348566055859392512',"@KatieHeigl you're going to bring goats back in style haha. Congrats, she's beautiful! And the weather looks not too baaaaaaad.",off-topic
'349758561372479488',"Luke didn't quite smile. Now I need a #second or two to concentrate.",off-topic
'351804368292552706',"Looks like your so Tuurnt up by yourself there.",off-topic
'349744114385973248',"I'm at Country Hills Villas http://t.co/dNkTee2u5s",off-topic
'349828623236206592',"But it always pays to be sure.",off-topic
'351808684017463296',"@CrashleyW no beer and fireworks tonight for you?",off-topic
'350873495967768576',"@reneerobynphoto hey ^_^ see that you been buy traveling lots lately! I always look forward to your works!",off-topic
'351241132463767552',"(I wanna) Channing all over your Tatum - http://t.co/wtABXklGhz",off-topic
'348502400132317185',"@BabyBumpDoula This just WARMS my heart! There's a great sense of responsibility that rests on my shoulders since all French comes from me!",off-topic
'350710218780442624',"I think I've had the same battery in my Sunrise pickup for a decade now.",off-topic
'349316418933751808',"s knifed their way through the nasal tissue. Khedryn's eyes watered. Blood leaked around #the feeders, out the human's no",off-topic
'349131802369204229',"I'm telling you what I found in her cave, Fel replied evenly. #What you make of it is your business,",off-topic
'350186758643789824',"@shersi_ Djibouti miyaa lool that's basically extension of Somalia",off-topic
'350489860143988737',"a peaceful assembly in their own Big Circle of Fun did not violate the rules established by their Blaudun masters, it #si",off-topic
'350977921948725250',"purple-bladed lightsaber he had built in his youth, the blade he had used to #destroy the clone, Alpha. A small metal to",off-topic
'350757759920259072',"selfie mode... still feeling pretty in my zombie-like face...after my 8-hr graveyard shift then kiddos http://t.co/MuHhjM73yW",off-topic
'350067676674150400',"Seeing Les Miserables  with Lisa McFadzean and Dana (@ Southern Alberta Jubilee Auditorium - @itsallatthejube) http://t.co/Vuz6rVnDSs",off-topic
'348188841582161921',"@bcbeautygirl yes we are okay. I've taken in a friend, her 87 year old mom &amp; pets as they were evacuated. Watching the news &amp; staying dry",off-topic
'349500694534955009',"Were in trouble! Han decided as he switched to autopilot and rose from his seat. Chewbacca followed Han out of the co",off-topic
'348307888739065857',"Flood Party Update #6: I've over done it",off-topic
'351538961316995072',"At the hospital with my hubby!  2 stitches in his foot but he's a trooper! http://t.co/26QREUfEBS",off-topic
'348847687384326145',"Having your hair played with &gt;&gt;&gt;&gt;&gt; #fav",off-topic
'348256017756340225',"@FreshOuttaGayle you must be watching the jays game :-)",off-topic
'349325826174615552',"@ElleBelle37 did u went to WEM?? Used to be the biggest mall but not anymore now",off-topic
'350197869992607744',"@robertstrachan @paulbrandt Though fact  is $6 not $12 (I.e. half) but humbling and amazing story regardless. Touching. Thx for sharing.",off-topic
'348561893989949440',"@ShinVicencio Afternoon dito eh. :-) Hehe. Hby? Maaga ka ba? or still not sleepy?",off-topic
'350873676436094976',"The Sullustan blinked at him-an impressive gesture coming from eyes the size of ash angel eggs. What do you mean?",off-topic
'351065055657336832',"Nyss engaged the ion engines and the ship blazed #through the system. Planetary authorities did not comm them. Likely the",off-topic
'351181008659423233',"@Lowetide_ @camcharron @FriedgeHNIC  it can't possibly be that simple. It just can't, can it?",off-topic
'350838323960487936',"Edmonton Remand Centre correctional officer fired: A government spokeswoman says a correctional officer at the... http://t.co/SSCN89Ufyt",off-topic
'347947956483284992',"f Nar Shaddaa and thrown to a pit of starved vr",off-topic
'348207475037708291',"Love n Joy (aka Dilyn n Joel)  summer solstice today...in Northern Alberta that means about 4 hours of http://t.co/DU0HdtfBIC",off-topic
'349195200507289601',"It's the lesser of two evils...and to save lives, we'll have to live with it.",off-topic
'351319043631878145',"He peered back at her, just as bewildered. Rima? Is this your natural #color?",off-topic
'350278381453058048',"Marcus frowned. You think the Jedi are sending Gnost-Dural so he can try to redeem #her?",off-topic
'351732517004509186',"Forgot to take my makeup off last night and its just looking fantastic this morning #naaat",off-topic
'350237280415383552',"10:00 AM @ Deerfoot Casino  $50 Deep Stack PLO Thursdays Pot-Limit Omaha Tournament @dficpkr http://t.co/AtDPIG3sJQ",off-topic
'351805483570577408',"Driver in Edmonton hospital after truck pulling trailer loaded with fireworks crashes: The driver of a truck... http://t.co/rrRXUfvd3C",off-topic
'349403849196437504',"When it's almost midnight and your neighbors kids are jumping on their trampoline... Shut the fuck up I have to work in the morning",off-topic
'350072924188852226',"Soooo,  29 degrees Monday, I need 35,000 Litres of water to fill the pool - does filling pool apply to outside tap ban? hope lifted by then!",off-topic
'350239598292652032',"#toronto shows up at this time as Trend in Edmonton http://t.co/Di2peZPx0e",off-topic
'351506866611822592',"@dantencer any leads on a goalie? Miller?",off-topic
'351845485415366656',"Getting hotter, the car shows 31 outside... forecast for Medicine Hat 'feels like' 37",off-topic
'351144510123819011',"@Its_B_Bitchhhhh it's called the age of stuiped and we idolize the people who show love for the devil by making gestures of dances n singing",off-topic
'350371351384686595',"Matt: One pretty woman means fun at the dance. Two pretty women means trouble in the house. Three pretty women means run at the hills! #WoT",off-topic
'348820826608517122',"Someone needs to buy me some halls. #coughingoutmylungs",off-topic
'349540204438233088',"@EricFrancis Seems harsh to say it like that, but I agree. Kipper sulked for the last couple years.",off-topic
'351183769492926464',"http://t.co/F5kTW1kgA4 I'm boreddd, ask me stuff :)",off-topic
'348136709176819714',"@Krywcun @krywcun @CC_Butterfield have heard people are posting on Kijiji",off-topic
'350006561462173696',"The hashtag #Canucks took the 14th place in the Top20 of Calgary's Trends for Tuesday 25: http://t.co/n4SBI4rzqz",off-topic
'349743874547261440',"Their picnic with the babies  #myfavoritejelenamoment",off-topic
'351838124978081792',"@SugarplumLDN songs I sing to my daughters to put them to sleep",off-topic
'350013069327470593',"So it was Halestorm I saw unloading @TheUnionWest: EDMONTON: TONIGHT @Halestorm rock @StarliteRoom w/ @ageofdays #yegmusic",off-topic
'348463691127209984',"Journeyman Pipefitters Needed for Shutdowns in Calgary, AB #job #hiring http://t.co/rrklgYHpbe",off-topic
'349358530458959872',"@MitchLucker__: imagine waking up &amp; seeing this bad boy next to you every morning. http://t.co/2tgPuae1wk DUNT DO DIS TO ME JEFF FEELS!1!!",off-topic
'351614093767081985',"@janssen34032875: @AvaKoxxx: titty close up self shot  xxx wow xxx http://t.co/CJ2fUT8Pnu I would love to #titfuck those #massivejugs!!",off-topic
'349588856116490240',"Insulator / Pipefitter / Scaffolder for Shutdown - Journeyman and Apprentice in Cold Lake, AB #job #hiring http://t.co/JvVs91PuVT",off-topic
'351148869251366913',"It was a pleasure to meet you yesterday @CodySimpson ! I traveled 9 hours just to see you. You're great #paradisetour http://t.co/HY2lOh6T84",off-topic
'350241763451088897',"@amandamarie403 @calgarraidh yah. I would just wait. My coworker said she's just stuck on 52nd between tracks.",off-topic
'349685395723800576',"This gopher sits pretty for Pringles chips Tigis having a ball! http://t.co/wVHem2aIlE",off-topic
'347932829096767489',"Hard to tell, but that's the same sign as earlier. @ Stanley Park http://t.co/YhYd24QQmm",off-topic
'351025551529607168',"@jennettemccurdy ... Do you like makin' license plates?",off-topic
'351105019132641280',"The hashtag #UnionJFollowMeSpree took the 7th place in the Top20 of Calgary's Trends for Friday 28: http://t.co/D4b8ao3H8c",off-topic
'351739275705978880',"rying to reactivate Centerpoint. And now #Gejjen used us to try to expand the war.",off-topic
'347896067330826240',"Ah, sweet victory. Close enough",off-topic
'348180911222845440',"@FwdMindJen Yes. Relatives and friends with homes there.",off-topic
'350781390045970434',"I dont know them :(( #beforeyouexit #band http://t.co/2MzBWbEz8J",off-topic
'349552265058717697',"Myri's datapad beeped. #She pulled it from her pocket and looked at the messages on the screen. Scut's portable lab has",off-topic
'349714242439618560',"@daviedallen this weekend is a long weekend...not a chance that's happening",off-topic
'348513380908294144',"@Notebook: Those late night messages that make you smile.",off-topic
'351040156033220608',"@8timbo8 @JimmyRiarh Goaltending change is Plan C, should Plan A &amp; B fail this summer",off-topic
'349874901798236161',"ted a ghastly-looking man. The mans right eye was blinded and the flesh around it was severely scarred. His nose looked",off-topic
'349895033983475716',"This is fing nuts!!!! Over an hour and I'm still not at work :(",off-topic
'351377153155284992',"by and see if you received my orders yet.",off-topic
'351443260650176512',"@drtwofive welcome to oilcountry Darnell! Can't wait to wear your jersey to represent Edmonton Nurses #RN #healthcarehockeyfan",off-topic
'351696154368548865',"Internal Auditor and Accountant in Cochrane, AB #oilandgas #job #hiring http://t.co/PeTvc4Kkdp",off-topic
'348133198045265923',"I like it when you smile, it's cute.",off-topic
'351209932101656579',"apan #system? he asked. What are we doing here?",off-topic
'351428688367206401',"If the oilers don't make the playoffs next year with this line up I'll be taking a dive off the high level bridge. #nhldraft",off-topic
'350493237309480960',"Im going to loot some houses in Calgary tmrw for real doe empty neighbourhoods gonna get jacked",off-topic
'351431696706572288',"@brendanfrijoles Thank you so much, Brendan! Had the best time lifting spirits in our amazing neighbourhood! #missionpossible",off-topic
'351494748734889984',"@Robin_Brownlee @OilersNation yeah, real bold Mac t!!  Season hasn't even started and I'm disappointed",off-topic
'350455062528659456',"@beautifulgenny great news! How do we make appointments. ?",off-topic
'350552895495737344',"Radom photos I took tonight on the side of the road.... http://t.co/vQXh3fiNTp",off-topic
'348865832362856448',"Final event: the run #ITUtriathlon http://t.co/3ePUdGwWd0",off-topic
'350317428250640384',"I wish #instagramvideo was actually just videos of the stupid shit people do in the process of taking selfies.",off-topic
'351134846703255552',"You know, I kinda prefer the international delight caramel macchiato to Starbucks. What do you think @roxystacy?",off-topic
'350733201888657408',"Your secret's safe with me, #Han said.",off-topic
'350516575289360384',"dren to be alone. #Anakin and Tahiri sat side by side. Anakin stared out his window. As they passed Yavin 13, he found hi",off-topic
'349917096408399872',"thing that might have picked up chemical or material traces from the speeder. She reached into her bag, retrieved a red",off-topic
'350829454249037825',"Our sever just told me I had my spicy pants on tonight. Too bad I'm not wearing any pants!",off-topic
'351522627803811842',"I'm at Morraine Lake (Improvement District No. 9, Alberta) [pic]: http://t.co/ZDiMF6NInz",off-topic
'350719696661786624',"Loool, can i go to someone house tonight ... Dm me. House is fucked",off-topic
'348937394550095872',"@karibear09 Im fine...been having a lovely chat with @DrianRok !",off-topic
'350111329887088640',"The boys working hard!! #family #friendsforlife #proud http://t.co/NtycxPD36W",off-topic
'349400050331430912',"@crazy_mofo11 I like to snack when I watch you sleep",off-topic
'350616002561720320',"rt had been a Corellian corvette, the Tantive 1 V Long and narrow, with a bow like a sledgehammer head turned sideways a",off-topic
'351358132527697920',"I'm at Calgary International Airport (YYC) (Calgary, AB) w/ 5 others http://t.co/dAyG1dROUM",off-topic
'348523295680913408',"Dive after dive after dive...fucken hate Italy",off-topic
'350844312784871424',"@rhenzramirez18 check out the pic i posted.",off-topic
'349397503172558848',"How stupid I feel right now",off-topic
'348124691531182080',"10 days until I get to pretty much live on my quads and in paradise",off-topic
'350601551791923201',"School Bus Drivers needed in Edmonton, AB, Great  perfect, secure, part-time job for you! #job #hiring http://t.co/G6QmzNpmYG",off-topic
'349363642078208002',"Congrats to the Blackhawks for winning the Stanley Cup*!  *shortened season Stanley Cup",off-topic
'349948109134123008',"Photo proof: as always, we're recording this briefing for everyone to watch ASAP. http://t.co/pO2OTBAxRy",off-topic
'351123919241097216',"On Friday 28, #ButterballCA was Trending Topic in Edmonton for 23 hours: http://t.co/Rc4NuxxlNB",off-topic
'347935728568778752',"@bdydbl I'd be thinking sunshine and white sand beaches",off-topic
'351084083012567043',"Not sure any of my neighbors will complain about me walking around topless. HOLE-E! It's hot outside.",off-topic
'350091430775111680',"He did it! #Somehow, Master Gnost-Dural did it!",off-topic
'347958810834513920',"@NicKrywolt fair enough, yah they are somewhat similar.",off-topic
'349055894866259968',"Apparently I cheated and slept with two people already? You people need lives!",off-topic
'348875802110201856',"i love how long being as an oceans song titles are",off-topic
'349045298187886592',"Will always admire Kraftwerk for being amazing when boring 'classic' rock was throwing art into a shallow grave.",off-topic
'350650547843506179',"last day in Slave what shall I do",off-topic
'347977398567960576',"@Kirstinisbest if you need a place to stay kate and i have a makeshit hotel happening.",off-topic
'349802421410725889',"hat was returned just #as quickly, then broken off. Daala found herself confused for a moment, until the image of Vaandt'",off-topic
'348285094441664516',"@strombone1 I hate you but you're better than Dubnyk. Come to Edmonton",off-topic
'350868441449766912',"@ameerabanta: A &amp; A  much love to this queen @aabougouche http://t.co/iRMXeDfY2d love you b!",off-topic
'348660764082569218',"In that case.. I guess we've all officially graduated!",off-topic
'349718969831264256',"Anyone els bored as fuuuuck",off-topic
'351075705695641600',"of shots per Tibanna charge. If there was trouble up there, they could quickly find #themselves at a dangerous firepower",off-topic
'349209304303280128',"What I would do for some #BDI right now.. Or all summer. #winnipeg #summertime #cravings",off-topic
'350795162303217665',"@munrokg ya wanted it but was sold out in early march.",off-topic
'350590753292034049',"New Post:  Hello #beautiful http://t.co/4ERGZH71BD  #yeg",off-topic
'350693296974200833',"Hot weather, cool jazz, even cooler ice cream! #coldstone @ Tim Hortons http://t.co/gs7e6CVArK",off-topic
'347942288133062657',"I should've fought a little harder, tried a little more, held on a little longer.",off-topic
'350494734189461504',"Finally made it!  Let the festivities begin! (@ Calgary International Airport (YYC) w/ 17 others) http://t.co/pjyoDcqbKb",off-topic
'351058481849171968',"@TheRealDeFiant hahahaha too many wanna be tough kids in Barrie, half of them are the biggest pussies lmao",off-topic
'349322375873044480',"Dreger has the worst timing for important stuff.",off-topic
'349225887490772992',"Okay, okay, we've had our problems with Dania in the past, but right now we don't have time to establish a new contact",off-topic
'351746451661004800',"@isabelleklea14 You too. Enjoy the day.",off-topic
'350887321341657088',"I just want 1 night to turn out how I expected it to be #highhopes #disappointed",off-topic
'351697615466938371',"Chicken and Veggies getting ready in the marinade. #Yum #BBQ #CanadaDay http://t.co/TT2Re0wJMJ",off-topic
'348614506454335489',"I am downtown! #calgary, #yyc, #calgarytransit @ 69th St. SW (C-Train) http://t.co/LwxVeSDvjE",off-topic
'350708273911054336',"le. The commander repeats that surrender simply is not possible, and reiterates #that the only peaceful solution to this",off-topic
'348301614764920833',"Solid victory crooked arrows! ! So proud of my bug! ! Two goals and absolute beast effort!  #offtonextround",off-topic
'348974435346313216',"Missed last bus out of Hawrelak. Slouching along Groat Road, coulda sworn I saw Kyle Jones, running up Emily Murphy Park Hill. Beast. #itu",off-topic
'349770414194565120',"ook her. She dropped her lightsaber, one hand going to her throat attempting to pry off the invisible fingers, the other",off-topic
'347959677184794624',"In other news I had a pretty awesome Smash today. You could even say, I. Had a SMASHing time. http://t.co/bSKColLJIN",off-topic
'348357366447738881',"Candy crush all the way -___-",off-topic
'349717638559199233',"@iLikeGirlsDaily what do you think of my pussy ? http://t.co/rr0Hqk5y2V",off-topic
'349904338568753152',"ruising at all that season, having been replaced by a breakaway disposable shell built to conceal a substantial fraction",off-topic
'349404339799998464',"Have Faith ^^ #Love #framemagic #frames #camera360 @ Fort Saskatchewan http://t.co/fXSelikJQa",off-topic
'347935062492344321',"I'm sitting on the toilet now",off-topic
'350437516714844160',"Wine night is getting the best of me #twerk @SJJoly08 @sjohnston21",off-topic
'349270285356244992',"Thanks @BellMobility for charging me data for nothing. #hatebell",off-topic
'351160644789215232',"Don't ever in your life call me Nigga",off-topic
'351395062430703618',"he knew he would have to play up that fact if he hoped to enlist Poste in the search. The kid wasn't much with a blaster",off-topic
'349338961602281472',"@LadiesKnM  their day will come! They won't like how it feels! @DrianRok @eclatantly @Nana25lima @harden @litlsistr @colon_damaris @SchJanet",off-topic
'348719087087673344',"@RadioSweetie: It's hard cumming up with tweets when you're sexy AVI is distracting me. Thank you thank you very much. #TipsShadesAndWinks",off-topic
'351787800967917571',"Woohoo, Happy Canada Day! We got some root beer flavored lollipops. @ Fort Calgary http://t.co/54UErgD5JT",off-topic
'351463927286202368',"On thing that makes the CHL a great place to groom pros? The crowds. Gets the kids used to external pressure.",off-topic
'350476643342626816',"I'm at City of Fort Saskatchewan (Fort Saskatchewan, AB) http://t.co/KDzLmWugdH",off-topic
'349374133873807360',"And #hes really sure Villachors working with Black Sun? Dozer asked, his voice dark.",off-topic
'350501459894345728',"Guys. There's a seven eleven 2m from here. Someone go with me.",off-topic
'351352977757437952',"@mental_gas - Would rather have that than Mr. Dithers.",off-topic
'350258596216442880',"#bowriver #yyc railway bridge failure stabilizing in last hour, railcars to be offloaded to tankers on parallel bridge. Lets hope",off-topic
'348301504014340096',"Bath time. My legs and feet are killing me.",off-topic
'350668639566966785',"Taryn slipped out of the thicket and angled down toward the point where they expected to intercept the enemy, which Ben",off-topic
'349003810309550080',"@Sarah_Lindell36 Thanks to you I'm still obsessed with him!",off-topic
'349717655252512768',"It won't be long now, I #guess, Vestara said.",off-topic
'351511732029636608',"How come Chris Rock and The Rock haven't made a buddy-cop movie yet?",off-topic
'351333678846189570',"Don't know if I'm more mad or hurt .. Where the drinks at .. Man fuck this.",off-topic
'348856633427894272',"Stop acting like you can get any guys you want, because you can't! #SorryNotSorry #ItsTheTruth #Annoying #JustStop #YouArentHot",off-topic
'349299738140618753',"Doing a clinic for ATB Financial at Edmonton Country Club!! Gonna be a fun afternoon!! #promote #PGATOURCanada",off-topic
'351775081619402752',"So head transplants are doable now. http://t.co/AxHwTTrlKG",off-topic
'349685939662106625',"ll him. I just wanted to rush over there and take Vader apart, #piece by piece. Despite the troopers that had appeared an",off-topic
'349347564149149698',"The third period is going 2 be the most intense 20 minutes of my life! LETS GO BRUINS #bruins bruinsfam #nhl #CHIvsBOS #becauseitsthecup",off-topic
'350115783327748098',"@northwestsports wow very cool logo!",off-topic
'350419089128292352',"All you find in the bowl. Fork's in the drawer. Cracked shells #go in the 'cycler.",off-topic
'351850487760437249',"Moff Nezzors resounding victory at Ruan demonstrates the strength of the Empire and exposes the vulnerability of the",off-topic
'351011110247342081',"I always knew Anderson Cooper was a cool guy. Fuck Alex Baldwin and @CapitalOne",off-topic
'351715856562139136',"looking at the situation from another angle and deciding to be content with whatever she could wring from it.",off-topic
'351742554737348608',"The front door was a #vault-like durasteel portal, a very old-fashioned design that swung out on metal hinges, and Ben be",off-topic
'348695492454133760',"@TreenasOil : I hate too see Oilers give up on MPS",off-topic
'351129423086501889',"hear about Thaal and #that civilian authorities will launch their own investigations. Not to mention the musicians' union",off-topic
'349530658902769665',"I'm at Canada Olympic Park (Calgary, AB) http://t.co/rH7AfJKaRp",off-topic
'351790397254664192',"@nicole_robson: Why did Connor call me a weird horse girl  HAHAHAHAHA",off-topic
'351000472766787584',"#TweetMyJobs #Retail #Job alert: Merchandise Coordinator | TJX Canada | #Edmonton , AB http://t.co/YpsX2trnrc #Jobs",off-topic
'348624487551479808',"@PaigeScanlon @kristenmas0n I poop Molly all the time. She hates it but whatever",off-topic
'350145486465933313',"Do I Wanna Know? By the Arctic Monkeys is what sex sounds like and it's beautiful holy shit",off-topic
'351786713401675776',"I'm at Stephen Ave Mall (Calgary, AB) http://t.co/AcBJCF5YQo",off-topic
'351305931356782595',"to find closure, #trying to make it all right for him to be dead, to be gone. And it never worked.",off-topic
'350763366853259264',"@DicedCeeCee they didn't get circumcised ... your DP (dhilo potential) is lower when u do",off-topic
'350629109719777282',"@HuffingtonPost #Senate pain is a has been. Who really cares what triggers an outburst from her?",off-topic
'351471076955525122',"Thanks fans! RT @CHATTVBMalsbury: The @mhmavericks beat the @mjmillers 5-2 today! The @mhmavericks are now 20-3 on the season. #medhat",off-topic
'351843497126535168',"Started day one of my reboot today. Should be interesting but worth it @JoetheJuicer",off-topic
'348349439984930817',"Literally found perfect programs in three of my favourite cities.",off-topic
'350625474138996736',"y and bitter. Do we know who came to her aid?",off-topic
'348130716657283072',"My jr high under water http://t.co/LqBtObHG3q",off-topic
'350481409351233536',"@GatzTdaMax @zwee Yes that's why I typed it.",off-topic
'350044973560893440',"@biggirlpants thanks for the follow !",off-topic
'348858766751563776',"@calgaryherald Is the Calgary Courts building open tomorrow?",off-topic
'350840114219454464',"#yyccleanup @mybowness bow crescent is prepping the mother of all block parties to show appreciation for all volunteers.when? #cantwait!",off-topic
'350665793790410752',"ed to badly mangled. There were many species represented, including at least two LaRone wasn't familiar with. Sales boot",off-topic
'347871543545712640',"Ermahgawd #keg is my favourite!",off-topic
'351835095528771584',".@purpleperk is open and smiling, but serving a limited menu, and you can't have The Guadalajra. Say http://t.co/iJYh2nErV9",off-topic
'348284925243441153',"'How do you spell bridgeland, gd or dg?... Oh, it was the e that was missing' - @ChefCamD, just now, a wee drunk.",off-topic
'351831515468021760',"IM SO FUCKING PISSED OFF AND I DON'T EVEN FUCKING KNOW WHY!!! I WANNA FUCKING SHOOT SOMEONE IN THE FUCKING NUTS AND WATCH THEM FUCKING DIE.",off-topic
'349422945325690881',"And we really don't have time to discuss it, Axlon interrupted. I've alerted the mechanics to start #removing the mark",off-topic
'350345037961375744',"Customer Relations - Non Profit Donor Services Calgary  - Starting at $13. Apply Now #job #hiring http://t.co/dzLYkAYx7S",off-topic
'351784164946767873',"Famous Korean Chicken! (@ Lee House Authentic Korean Cuisine) http://t.co/05qllCTKOu",off-topic
'351792926499676160',"Machine Tool Sales Representative needed in Cochrane, AB. Great pay ! #job #hiring http://t.co/8R1xR5VzaX",off-topic
'348197184459649025',"@HalfEvilHomer oh really? I thought it was all sunshine and 30 degrees. The English weather never disappoints! How's the new job?",off-topic
'351419220476706818',"Well, I'm 1/2 so far lol",off-topic
'349620657425874945',"But none-the-less, my motivation never diminishes. Somehow all this chaos that unfolded in the last few weeks have ignited me!",off-topic
'348172782384844800',"North West's twitter account is like when i become a stripper ill call myself 'North Pole'   IM DEAD",off-topic
'349677481231532032',"@metrocalgary the high river info",off-topic
'348202703924629505',"@JulieSupple I'm OK. Thanks for asking. How are you?",off-topic
'349285881024233473',"Nadra switched off the comlink and dropped it to the dirt floor. With one swift stomp she smashed it under her heel.",off-topic
'349361098857775104',"@JDfromCJAY he did didn't he? My wife picked up on it also",off-topic
'350002407968743424',"@karam_16: That time of the month....where I download some new music #swaggy #bieberfever #kanyeisjesus #northwest #SummaTimeInThaKingston",off-topic
'351789544741408769',"Happy Canada Day to all my Fitness Friends! #MuscleUp #Canada #BlueJays #Rings #Workout @ World Health http://t.co/hroi6QSkcO",off-topic
'347924473317580800',"@averypearce_4 @tistytisty123 you guys still go to that? #dedication",off-topic
'349558634046439426',"@shanncyrill haha xD...BIG HUG!! There you goo!  ..good night! Sweet dreams!  ang ingay pa ohh!",off-topic
'348481679733702656',"The hashtag #NBA took the 15th place in the Top20 of Calgary's Trends for Friday 21: http://t.co/zXM8Akw6UJ",off-topic
'348562275164123136',"@DancinMaLife would u like to b Brooke in my FALDC?",off-topic
'348956598074474496',"@jepsiee if its something like..I don't know you I just say well I think u should smile a little bit more. And some ppl are just nice",off-topic
'348283349716070400',"@renee_shepard Sorry. This is what I do.",off-topic
'351542855338176514',"@clclyne You're awesome!! Thanks so much! These look fantastic...and I've not read any of them yet! :)",off-topic
'349819525904089088',"@SaraESpivey  watch out for dragon cops",off-topic
'351322103422783488',"And since you asked so nicely...  Han shot Luke a smug grin. Then he slapped his hands on the table and rose to his fee",off-topic
'349177721869463554',"Good. Dayja put on his mask and readjusted his cloak and hood. A #good night to you, and a safe voyage. And one more t",off-topic
'351783504993976321',"The fool. Hoofing it through the #forest with a famous hunter trying to take him down. Noone better still have the Gun,",off-topic
'348631317459644416',"@twynter823 SHES NOT A BITCH UR THE BITCH FOR COMING UP AND TWEETING HER SHE'S NOT THE ONLY FUCKING ONE THAT THINKS THIS U HOMOPHOBIC BITCH",off-topic
'351526557107494912',"nakin tried to reach out with the Force to #search for any little creatures that might be in the hangar bay, but he sense",off-topic
'351161254154473475',"Big sky country! @ North Glenmore Park http://t.co/mRqlNKsr0z",off-topic
'351491440192405507',"tly trimmed hedgerows. It was a scene of absolute normalcy for Naboo, but it was nothing like Anakin Skywalker had ever",off-topic
'349384116308946944',"The shortest Trends on Sunday 23 in Edmonton had only 3 characters long: http://t.co/LHyTpZtbzW",off-topic
'349120777490137088',"Mara struggled with not telling her husband the entire truth while she confided in a friend. That was the problem: they",off-topic
'350326285798604800',"White rice with red stew....done #cooking",off-topic
'349040826246123520',"No! I want him alive for #questioning.",off-topic
'350973186566914051',"They left the New Ambition a short distance from Tel Bollin. Mander set some security monitors along the perimeter of th",off-topic
'351375037963571201',"I hope it gets nice out so I can go wakeboarding!",off-topic
'349056986664542208',"@ThatGirlAliyaah stay in ya room and on your phone sxb I never spoke about you",off-topic
'350105862657949697',"@kennedyjlyons stop working so much then",off-topic
'349085539305144320',"ard and twisted it to yank the ship into a looping spiral. #Just then the whole sky flashed scarlet and the whole ship th",off-topic
'348311285429055490',"Keep calm and have a pint. (@ Fiddler's Green Pub) http://t.co/m867GcKK8G",off-topic
'347901703607169024',"Wow I wish people put semen in donair sauce:) #happiness",off-topic
'348106109950775297',"#Banking #Job alert: Mortgage Advisor, Edmonton South | #Edmonton , CA-AB http://t.co/rrLYDKn8w4 #cibc #cibcjobs #cibccareers",off-topic
'348598179979202560',"One version done and printed at least! #illustration #fantasy #art @ Banff National Park http://t.co/ygYCwvd4Hx",off-topic
'350358464503107584',"I'm at Tokyo Noodle Shop (Edmonton, Alberta) http://t.co/Q7BgUOzPy9",off-topic
'349677505503969280',"@Rumor_Alert except for when fleury was in net lol? Welcome to goalie controversy, just be glad you didn't have to buy yours out haha",off-topic
'350813872162222082',"Drinking an Original Draught by @SleemanBeers @ Canadian Brewhouse  http://t.co/1pXHT8AJG6 #photo",off-topic
'349215925121191938',"@amjwatson yes they are Anne!!  We are enjoying them! :-)",off-topic
'351519717548228608',"When do you suppose was the last time anybody socialized at the Fred Astaire Dance Studio &amp; Social Club? http://t.co/MIo8tU3rX6",off-topic
