tweet id, tweet, label
'297122966087540736',"Hey @Luttsy, was Russell Smith looking at the replay this morning??",off-topic
'295637748180729856',"Feeling a bit off today.",off-topic
'295835130646384640',"...if the ringing in our ears could be the sound of thought.",off-topic
'295895319844118528',"@Notebook read this one day ...Evie ......",off-topic
'295740001889710081',"Telephone line dead here in #bellbowrie. #qldfloods",off-topic
'297138358776369153',"@HashtagChad @burymeatbalty just hope someone can light it up again.",off-topic
'297111063344865280',"@fab10zema haha especially the way he manoeuvres round petrol stations!!",off-topic
'296216350848843776',"@FoxedGlove its like a 40 min or less train trip from Kyoto/Osaka so easy to get to!",off-topic
'296942905631846400',"@Real_Liam_Payne @NialIOffciaI @Louis_Tomlinson @Harry_Styles or @ZaynMalik even if just one followed me I would be bouncing off the ceiling",off-topic
'295407422883897345',"Why you gotta be so mean to me. Why you don't know what you mean to me.",off-topic
'296943863568928768',"@Ashton5SOS it's a stampede D: #followmeash",off-topic
'296514834311307265',"@tromper99 she'll be playing hockey in no time! :-)",off-topic
'296730260513374209',"@jasonball88 @richoog123 @luketucker23 @bullza7 @paulteijeiro  Sounds good! Spread the message..Tell the stories..Make the changes happen!",off-topic
'296704016644198402',"Executive Assistant - Laing O'Rourke -  Brisbane QLD: and innovative privately owned construction, development a... http://t.co/XPyi6cRC",off-topic
'295761891119202305',"@RelateBandPosts 'stand up fucking tall, don't let them see your back'",off-topic
'295864905884643328',"I wonder how many people, like me, are trying to sleep but thinking did that really happen today ? Surely not again... #bigwet",off-topic
'295505999144554496',"Dislike people who try and fit in and be popular. Why do they care so much about what other people think? I feel sorry for those guyzzzzz...",off-topic
'295482098599485440',"@LishaS67 @alkoleyable @hannahmorgan043 @Yep_xx thanks to you four for the follow thanks babes",off-topic
'295476756767469568',"The climatic conditions are not conducive to good reception. Sigh. #BigWet #AustralianOpen",off-topic
'296069564834385921',"Diva das divas  @ Warner Bros. Movie World http://t.co/eXKqWnEd",off-topic
'296557397453975553',"@Sky_W82 gotta love kids hey! Emily seems more grown up already and it's only been one day in highschool. Asking for fbook and twitter now!",off-topic
'297110167621890048',"I'm at News Queensland (Bowen Hills, QLD) http://t.co/meaxlBiX",off-topic
'295463061169512449',"@lilijeanberry - I'm so sorry I'm not there &lt;3",off-topic
'295792371512250368',"Remember, if you need help, just ask. We're all in this together. #bigwet",off-topic
'296967241931567104',"@SUMOsharon hey sweets! Yeah it would be great if we could!! Missing u too xx",off-topic
'296878724375257091',"The end of a balloon is called a nipple, didnt know that #didntseethatcomin",off-topic
'295914874473684993',"Hey, plover outside.  I'm sure you're lovely, and this rain does not inspire me either, but one more caw and you'll be living in Taringa.",off-topic
'297089690908123137',"@TheDylanHolland can you please just follow me ? It would be much appreciated  thank you and love you",off-topic
'295728326302126080',"#RoyalRumble so good. Cena has it I reckon but they might let Ryback get it, hope not...",off-topic
'295685969842167808',"Stay safe RT @TrojanTurtle: Getting pushed around by the force of the #BurnettRiver flap, roll, plonk, flap and dive!",off-topic
'296993248591892481',"Elvis Presley Flip Book! $10.00 Burleigh Waters http://t.co/QZLpA4Od",off-topic
'297174144712310785',"@lindapham09 Awww what a funny one! I can just imagine...",off-topic
'295470644160774144',"@Egyptipino22 hey bro :) i'll be back gonna have some dinner.. Is that all good?",off-topic
'297127652484067328',"@CommissarJoe @milly_g1 haha a tad embarrassed about that one. thanks for the heads up! :)",off-topic
'297334406694191105',"@traumschiffe one day we'll pass each other on the street and just not know",off-topic
'296244762405662720',"Hahaha getting snap chat dick pics from @tellison93",off-topic
'297245313381580800',"@KevinAirs442 obviously wasn't close enough to sack wack this one..",off-topic
'296641315108708352',"The playlist stolen from a gay club used for an uncensored whore effort. Really Brisbane? Really?",off-topic
'295735954981916674',"@GazGShore go watch @3ree6ixty I promise you won't regret it #legend #bdo #360",off-topic
'296142347379544064',"Current ETA #electricity fix #Ferny Grove is Thursday 3:30 am. Crap!",off-topic
'295386694360911872',"@alyssadelrealXD he really fucked up",off-topic
'297227561686163456',"@Jess_JessP oh that's good :) what's your plans for the weekend?",off-topic
'295788790574895104',"@helenperris I hope they stay safe.",off-topic
'295887056310267906',"Playing Pokmon Snap ! One of my favorite games on the #n64 #Nintendo",off-topic
'296472341456756739',"@AdsJustSayin well they always say bigger is better",off-topic
'295827864991969280',"@KeithUrban will hold you to that and how about a song at some stage with the other Keith that we luv @keithharkin #keithurban #keithharkin",off-topic
'296180240223465474',"All those heli rescuers at flood have Go Pro on them?! @mattysDREADS",off-topic
'296977562456977408',"His goodness should bring fear&amp;obedience, not his punishment/wrath which equals bad theology. Simple point, God does not have wrath days.",off-topic
'296221464208764930',"@BrisbaneStokie @jgrb I know. But they were The Beatles.",off-topic
'295499649316442112',"@jamescroft I posted the maps on my google drive",off-topic
'296231171937935361',"I warn you, followers, if anyone so much as attempts to interact with me I will misappropriate the shit out of this medium in being overnice",off-topic
'295349893655064576',"@Clinton82 definitely, walked home early this morning after getting the first train. Better than sticky thick humidity.",off-topic
'296434753417142272',"@santosaverio still in a shit place the both of us",off-topic
'296753586409447426',"@Nerfenstein is that the movie where John Travolta gets the ultimate insult of having to wear Nic Cages face for half a movie?",off-topic
'295746451458383872',"@Cast_Nath the greens ones are dark mint chocolate :-) they are so dreaming addictive",off-topic
'296467410997870592',"Late lunch on the road. (@ Guzman Y Gomez) http://t.co/vjhVu8Ai",off-topic
'296022007852716032',"so you guys going on the Ellen show? @BrooksBeau @JaiBrooks1 @luke_brooks @danielsahyouine @James_Yammouni",off-topic
'295682249528078336',"ugh the Navteq road closures map on http://t.co/zUohoRbW has good info but it's just as usable as that pirate map I made in yr 3.",off-topic
'295666909146411009',"@MarinasDiamonds pray that I become relevant",off-topic
'296710706567454722',"@IDFSpokesperson @WorldVisionAus To Tim Costello maybe you see what Israel is giving to Gaza. Maybe Gazans stop sooking &amp; just say thanks.",off-topic
'296458912910163968',"I just ousted Thanh T. as the mayor of Nando's on @foursquare! http://t.co/0COdijty",off-topic
'296503850586738688',"Creek Max Line Hight Mitchilton http://t.co/MHI0aN9z",off-topic
'297341206449512449',"#followfriday my beautiful little sis @TilahJade. I'm so proud of her. She's so smart, strong and thoughtful. I love her to bits",off-topic
'295731901442969601',"I'm at Grill'd (Brisbane, QLD) http://t.co/LB9JnMty",off-topic
'297453674416979970',"@DrYobbo @LozVox @2FBS when I took a closer look a little bit of spew came up",off-topic
'296785262791495680',"And that feeling that you get when other human beings pick up basic instruments and make sense of your world.",off-topic
'296580948760350720',"Annoying twitter: when ppl post 'vent' updates aimed at no-one specifically, but obviously in relation to an argument they just had. Man up.",off-topic
'295757224620457984',"I just want my power on",off-topic
'296610970841776129',"Wish I had another famous follower would be absolutely fantastic",off-topic
'297473142882983936',"Keen to cheer on the New-Zealanders churr http://t.co/qKgVYer7",off-topic
'296787039347695616',"@VirginAustralia @tuppaware I know everybody has a whinge from time to time. But at the end of the day I'm still flying! Beats driving!",off-topic
'295691193319317505',"Tweet me if ur interested to be apart of the below fb page admin and ill get ur fb details :)x",off-topic
'296427670202351617',"6 games in a row without a first period goal. Dafuq #RedWings ? #GOWINGS",off-topic
'296237448948748289',"@Nickybevmma @shaunmckay18 where is it? X",off-topic
'295516370525884416',"My windows are all gonna break omg. Wind please stop!",off-topic
'296719442593845249',"Solid Timber Queen Bedroom Setting VGC $395.00 Broadbeach Waters http://t.co/oNhQFzUt",off-topic
'295476972165943299',"@camjeffery you're the manager? We are LOVING it here! The weather doesn't matter when the room is this good! #impressed",off-topic
'296257469615837184',"@ashfalldown @theriseoftroy dip dyed or like the underneath",off-topic
'296907204844478464',"Just a quick drop off (@ My Brother's House) http://t.co/6tX5aJhD",off-topic
'297463366744670208',"I CAN'T HEAR ANYTHING BUT MY MUSIC UGH I MISSED THIS",off-topic
'295377655681908739',"This calls for Tim Tams.",off-topic
'296258427087355904',"@AyahAbbas LOOL it's probably the rudest swear I know of... EVEN AMARIA DOESNT SAY IT. #yeahthatbad",off-topic
'295479409677324288',"@sbear0112 I think it was around 2006-2008 something like that, didn't come DVD until last year or 2011",off-topic
'296955554323111936',"@tnipls that is exactly me",off-topic
'297162416649809920',"@RionaDon you mentioned about your dream and theres a possibly I could be in it",off-topic
'296956748588277760',"@thuynguyennnnn where is it at? Such a dog no invite at all woof woof !",off-topic
'296080583115829249',"Walking around. (@ Kelso State School) http://t.co/eXoQ9SPL",off-topic
'296864419852464128',"@TheEllenShow can you please just follow me ? It would be much appreciated  thank you and love you",off-topic
'295509132222545920',"i was expecting a longer &amp; more intense game, oh well. well done Djokovic !",off-topic
'296429267678539776',"@mickyb273 shout out to sweaty amity barrier shots of me!",off-topic
'295441513259880449',"Oh well... gonna go watch some movies in bed &amp;eat junk food. ^_^ #Goodbye World.",off-topic
'297316515852742656',"@nathaniel2510 I am writing 4 travel articles on Australia, in the Times etc. So for once I can it really is work. Sorta.",off-topic
'296768968532848640',"@hexsteph  hitting someone with a book makes you feel so much better",off-topic
'296454031658860545',"Hole is on shuffle. Such attitude, such attitude. #CourtneyLove",off-topic
'296925645294944257',"@justinbieber can you please just follow me ? It would be much appreciated  thank you and love you",off-topic
'296615517270179841',"@MELZLR moving out is the biggest mistake trust me ;) all the people that complain about being so broke and can't find work",off-topic
'295352126002053120',"In a Scifi movie, Abbott denies there are any aliens, then sends Bernardi out to get zapped first.",off-topic
'295742515842281472',"@forrestfire I've tried so much! Nothing has seemed to work for long. It does at the start, then I get used to it or something and yeah.",off-topic
'296503643602030593',"A guy who looked like a ginger Walter White just walked past. I shat a brick.",off-topic
'296862786800218112',"@EBGamesAus Not my sort of game I will wait for God of war and tomb raider",off-topic
'297479354538156032',"@mattyjyoung no ... No clue at all!",off-topic
'297219685970214914',"I'm at South Bank Parklands (South Brisbane, QLD) http://t.co/JlL8YSKc",off-topic
'295665787044237312',"@drance witches of eastwick was pretty memorable.. I couldnt eat cherries for years after watching that movie.",off-topic
'295714455336144896',"Working Oz Day treats off. (@ Jetts Fitness) http://t.co/7ZuBS9eY",off-topic
'296952798023651330',"Thu Jan 31 2013 12:07:18 GMT+0000 (UTC) - Modis Flood Map Server processed Tile: 140E020S Date: 2013-031",off-topic
'296584048996925440',"@selinamalik_1d thanks babes for the FollowBack :D",off-topic
'297313342459105280',"@ChrisR_JBaus I MISS YOU. I'm calling you on Tuesday.  How good is Ni no Kuni though?!",off-topic
'295384230811275264',"'mooloolaba' is now trending in #Brisbane http://t.co/XLYcmGe6",off-topic
'296452235536265217',"Oh wow didn't realise you had to have someone in your biography to like their music ~~~",off-topic
'295869637705486337',"Can everyone please fuck off? In such a fowl mood, everything is pissing me the fuck off.",off-topic
'296402306394648577',"@BeccieNev hahahahaha is this something u want for ur birthday or u telling me u want me to have a baby again?! :p",off-topic
'297493041013465089',"Calling the airlines for a standby ticket",off-topic
'297331388250730496',"@noutd sadly they are not. Just been listening to them in my room.  Seen some great bands - Polia, Flume, Nicholas Jaar...",off-topic
'296608841246863361',"The Man becomes an Also Ran. #bwahahahahaha #mundinevgeale",off-topic
'296085631833108481',"Watching some classic Jersey Shore on @MTV before heading out for an actual GTL session... #YeahBuddy",off-topic
'296543224137408513',"SIGH I HAVE HPE ON A MONDAY WHY",off-topic
'295349324328603648',"@1992w36 yep is hard been looking around for the past 2 years and have not found any gigs",off-topic
'296167601963405312',"@MelnTuschey: @sweetchampers gonna party like its ya birthday!!   WOOOOOHOOOOO",off-topic
'296167236102668288',"No home and away two days ins row. How depressing",off-topic
'295824524711178240',"@BurgoLive you know nothing until you know this (*^_^*) http://t.co/FqFswVIY",off-topic
'296602841794101249',"@BrooksBeau can you please just follow me ? It would be much appreciated  thank you and love you",off-topic
'296130745850814464',"The removalists are SIX HOURS LATE and yet they're telling us they're still coming. Hopefully we have our beds before, oh, nightfall.",off-topic
'295664006537043970',"I see blue sky! #brisbane  @ The Lounge (Virgin Australia) http://t.co/k90UyfPi",off-topic
'296847076845817856',"@RollinBesties wait...you mean cops?",off-topic
'297343982030176256',"@Mattchewww Im following you now arent I :)",off-topic
'295755778063753216',"Aww yuss, Id forgotten how much I like Massive Attack.",off-topic
'297272498926530561',"Have hit my shin on this table 9 times. It was designed by the devil. http://t.co/LeFqZBg2",off-topic
'295379659393212417',"@CassKilpatrick I hope everything works out with him..",off-topic
'297488779613184001',"@BaharaGolestani But not everyone can be as rich as you Miss. We don't give away friends who aren't successful. :(((",off-topic
'295711138627325952',"Restringing my Baby Nylon  ready to learn  Skinny Love  @ Noosa http://t.co/AOeCgP9E",off-topic
'296780346010238978',"'passenger' is now trending in #Brisbane http://t.co/XLYcmGe6",off-topic
'296746433888018432',"@ALTO101010 he had a part of blame, Carrick's pass was shit but DDG didn't challenge hard enough for the ball. Carrick mostly to blame.",off-topic
'295402428549963776',"I'm so sad for Alicia",off-topic
'296879476825006080',"@abryzak heck yes. Free cake",off-topic
'295994698223464448',"@Whyrl checking on them soon.",off-topic
'297321710850555904',"@jcswazy lol same are you getting this shit outside.. Pmo I was gonna say what's good on a Friday ha",off-topic
'296995636652425216',"@Harry_Styles HAPPY BIRTHDAY,sorry.... probs won't see this but still(wattpad possibility?) Hehe anyways have. Good one love youuuu xoxo bye",off-topic
'296447177130139648',"I understand it perfectly @DAVEWEIR9. My boy.......I just dont know the history of rugby?!! Lol!",off-topic
'296940485291958273',"@Jessie_Ware gah I can't afford to go to laneway...love to buy you a drink or meet you that your in Brisbane!?!?",off-topic
'297269282805542912',"@IconicNumber7 would rather no united players played for engurlund",off-topic
'295745885520932864',"@madisvictorious there is only one direction",off-topic
'296224491883868160',"@cpj1967 didn't think, as soon as we stopped we were getting rigged up to go diving #verysmallpricetopay",off-topic
'296814236116598784',"I'm at Queen Street Mall (Brisbane, QLD) http://t.co/ryaNaCc8",off-topic
'297259088243458048',"Just posted a photo @ Hervey Bay Marina http://t.co/tQGWxLfk",off-topic
'295658993995636737',"Sick. Nausea. Freezing. On the positive I get to go shopping today.",off-topic
'296764067446673408',"I'm at Mountain Stop Cafe (Pomona, Queensland) http://t.co/QYjqMCqv",off-topic
'297317073930047488',"Tune in tomorrow 8:30 am to watch the replay of last weeks @Kelloggs_AU @ironman_series on channel ONE HD .  ENJOY!!",off-topic
'297291200589869056',"@TodddeL_JBaus Damn, want to order another one :p Tempted to bring my case in and see what it scans as :P",off-topic
'297146246370574336',"That moment when you realize what you were about to say was ignorant as fuck",off-topic
'297322442790150145',"@Harry_Styles Birthday Happy.....today backwards a bit am i sorry :) xx",off-topic
'296195450682363905',"Forgiving your parents is so damn liberating",off-topic
'295797115769204737',"@jesicazurc06 @itsellacruz sa ganda ng gabi po ba yan ate? Haha! Kilig Much?",off-topic
'295492539509784577',"Off to spa - maybe I will listen from the bathroom !!!!",off-topic
'297142362738671616',"@Greybeard3 and WAIA ( Who Am I Again?)",off-topic
'295401578179997697',"@kblooch Story Bridge crisis over with Police succeeding in getting the person down. http://t.co/V0CmVTMb",off-topic
'296057830442684416',"My apartment (@ Meriton Serviced Apartments) [pic]: http://t.co/0a3JCNNu",off-topic
'295757039647485952',"@ErgonEnergy  any Chance of looking at sourris st ? There a power pole with big Splits in it",off-topic
'296421780476801026',"My face is appealing #sunburn #dadjoke",off-topic
'295346256593702912',"@diaper_wolf it's a great idea, I did the same last week: when the phantom comes, wear the boot. Works best when you're really tired.",off-topic
'295862620538433536',"@mellansquare it all sounds pretty crazy :-/ I think NQ dodged a bullet on this one.",off-topic
'297197262214422529',"@MarkPhilippi @BIGnosestu probably the hangover. That's a shit movie",off-topic
'295605573964136449',"I'm at Staff Car Park (Brisbane, QLD) http://t.co/RlCTn8Nv",off-topic
'297298926481059840',"Love how Stefan gives Bex a clip on koala for the dance #TVD",off-topic
'295736026876497921',"#ex #cyclone #oswald #newfarmpark #treefall @ New Farm Park http://t.co/i1EgNkgw",off-topic
'296985714787246080',"It's gna be a sad moment once I finish the container of almonds.. #addicted",off-topic
'296446979125436418',"@invig When Im sitting at my computer, definitely. I usually have Evernote, or a code editor, or email, or whatever secondary task open.",off-topic
'296874309425700864',"I just ousted @micanzou as the mayor of Go Go Mart on @foursquare! http://t.co/AAa2zbmY",off-topic
'295326450305871872',"@Ellendoughty agreed! It isn't a joke or just something you can blame others for. It's plain wrong and that's that.",off-topic
'295379648534163456',"@cassietee_ you mean make out with him? Tell him I'm sorry if I scared him via text and I think he's lovely.",off-topic
'295512103090024448',"Kia sign to sponsor the #AusOpen for 5 more years but couldn't put a new motor in my Carnival when it was 8 months out of warranty #assholes",off-topic
'297199686392094720',"Off to meeting.... with so called... Baaps of mineral processing!!",off-topic
'296589927838253056',"@CHARLIEM0RGAN hey cunt, hiding till it dies down?",off-topic
'296772374471249921',"I'm awesome. That is all",off-topic
'296249959697747969',"@ezziedunn hey lady. I think Thursday will be date night after all",off-topic
'296238663484989440',"@monicki3 you have a very nice house my deer ;)",off-topic
'297137002397184001',"We have this really cool contest but I can't enter Bc I work there :( http://t.co/7wk92msF",off-topic
'295691681976680448',"Icehouse Live #icehouse #live #concert #band #tour #2013 @ Twin Towns Services Club http://t.co/FIk1qQjm",off-topic
'295845012174954497',"@Angeeh101 (bow) Jesus I will kill Auto correct!",off-topic
'295674382838276096',"Arrived just as miss landing due to high winds (@ Domestic Terminal w/ 3 others) [pic]: http://t.co/f4WP0UJW",off-topic
'296274576286044160',"Hrmmm both twitter and Facebook load on phone but not on PC. Other sites all work.",off-topic
'296771968093536257',"Serious or friend joke? @ X Base Backpackers http://t.co/jeQSO226",off-topic
'295527618449666049',"Doubt I'll be getting much sleep tonight",off-topic
'295762980166070273',"I just embarrass myself everywhere I go :(",off-topic
'296935106986250241',"Suck my cockiness, lick my persuasion. #memories with @missdelababy http://t.co/Fon6z3N8",off-topic
'296108391686873088',"Picking up Canberra trip tickets and haggling over a good car hire price.",off-topic
'296744213423480832',"@honecharlotte  good! Eventful!!but amazing! Different to brisbane! Was also dissapointed with opera house! Hows NZ n travelling life? Xx",off-topic
'296673169060802560',"@AmmyPring u were always rude to me. X",off-topic
'296252765804572672',"@Dcigar47 because I texted them more than 10 times already and balik balik fail. And I'm in Aussie now. So, they charge me like crazy.",off-topic
'296225471362899968',"@lakydus we doing good thanks sis,yes almost due it feels like forever I can't handle it seriously 5th and final  ae a oe? Number 4 soon?",off-topic
'297085490354593793',"Coming at ya AYL! (@ Domestic Terminal) http://t.co/fnu7gajL",off-topic
'295702034634645504',"@SCGWalker Oh goody. Pick me up some candles &amp; batteries whilst you're there ;)",off-topic
'296045863300640769',"Don't know who annoys me more, Anthony Mundine or Julia Gillard. Both should be gagged",off-topic
'296399571301576704',"@AdamBandt Because they think they can....",off-topic
'296241844944265217',"Over it Now there's a motto I've forgotten about. It needs to be brought back to reality. #truth",off-topic
'296795480791330816',"@CarleeModra cool! Would love to utilize the tool more!",off-topic
'295764604259287041',"@chefmattmoran great to see, help getting the #riverbar ready for tomorrow's tide. Hopefully you'll kept the water out http://t.co/AoKYYs3R",off-topic
'296572205779779586',"This weird chick I met at the hostel is Facebook chatting me haha",off-topic
'296927301231329280',"@KelsM21 @abbielmorris it's HOT!I felt like I was a lollypop melting in the sun today,damn humidity!Yep Organise a night with all the girls",off-topic
'296818253571973120',"@AlbertLT74 I'm out are you for real ?",off-topic
'296009316434071553',"My bus smells like marijuana and tea. Dear god I hope my little Rei (car) is done in the shop so I can go back to driving in comfort.",off-topic
'296203934962421760',"#jakethesnake is a bitchy Sunshine Coast queen who needs a slap, hellooooo reality #MKR",off-topic
'296842426692296704',"Just finished a shift whoop (@ My Pho Bar) http://t.co/antjI35H",off-topic
'296007903536615427',"Stay safe @mvgreen54 and @LeedaZambam   that storm is evil, just saying.",off-topic
'296801019252326400',"@Chipperfly I'm meeting with caity at some point this arv to get all the stuff... Ill let you know then? :D",off-topic
'297318860904873985',"@UnusuaIQuestion we all get nits",off-topic
'295453590720495616',"These fucked up bitches on Ask.fm wanna leave @KissMeWillSinge the fuck alone otherwise some shits gonna go down right! SO FUCK OFF DAWGS!!!",off-topic
'296112519456632833',"@chrislynch1974 take it easy on the roads!! Get home safe.",off-topic
'295871434306252800',"That was not a pleasant 9 hours",off-topic
'297099766209318912',"@archerybob mate I was in vegas last sept for work,  I should have contacted you.  Been back home lately?",off-topic
'295795634324242432',"@Kate3015 Sorry, read this last! Talked to a Londoner this afternoon visiting Brisbane. Said it was a shock coming from icy UK to humid  Qld",off-topic
'295889632808292352',"@Juliereiki4U exceeding long time but I keep strong",off-topic
'297193215369547776',"@Sup_Hana_Solo saw a girl in central with pink hair and elf ears... She was about you height lol",off-topic
'296932282256736257',"@true_xtx come home I haven't seen you all day aww",off-topic
'297263907519737856',"@PizzaCapers One of your Mount Gravatt store workers. You hire very, very well.",off-topic
'296943589915754496',"@CarBuyerUK I think I preferred the old styling to be honest, the new one is a bit bland!",off-topic
'295878162544488449',"@Conway_DJ haha of course you won! Played board games with my mum and sister for a couple of hours, I was that bored haha",off-topic
'296157487990730753',"I just ousted Pamela C. as the mayor of Redcliffe on @foursquare! http://t.co/VK8OAVF9",off-topic
'296930836404637696',"As new ladies black heels shoes size 7 $15.00 Robina http://t.co/x5p0PmEN",off-topic
'296846452641120256',"@dazzalar11 nice photo bomb as well Dazza",off-topic
'295660546777309184',"@Jury we buy from a local grower. Im on the other side of the world, but just saying.",off-topic
'296874290358390785',"All the details on the Tourism Minister's whirlwind trip to #mackay and the #whitsundays #7localnews at 6pm",off-topic
'296966513485828096',"@Purpletiger79 Naww sounds like you need a rest!",off-topic
'297305363668140032',"Hey Dana Does @Alistairovereem gets the title shot against @cainmma if he beats Bigfoot this Sat?",off-topic
'295548753966952448',"@iFoundKidrauhl_ unsure I have followed like 200 people in about an hour and it hasn't kicked in yet",off-topic
'297445994193383425',"El Salvador single origin, triple shot (^_^) &lt;3 @BellissimoRoast",off-topic
'296203968688816129',"Pete I love the way you went about this apple and berry crumble dessert, massive effort on the elite custard as well #mkr",off-topic
'295723378529169409',"I have come to the conclusion all Cabin Crew are sluts :3",off-topic
'296588240964702208',"I'd laugh if @real_liam_payne has a list premade and has the name of people he's gonna follow Ha hilarious (hope I'm on the list)",off-topic
'296402666337222657',"@jimmcslim Is the bus a Volvo, by any chance?",off-topic
'297377530783092736',"How good are Meerkats? @ Broken Tree Recreational Club http://t.co/ChE2P3Rh",off-topic
'296577502141378560',"First day of school tomorrow   #soexcited http://t.co/ppFpLhzK",off-topic
'295819704604446720',"@AngelineAvenue I can understand the wanting of the bed but no fun here lol",off-topic
'296508227909214208',"Some rough seas we experienced from ex tropical cyclone Oswald last week.  @ Saunders Beach http://t.co/wuk5L5jo",off-topic
'296913915655376896',"@livefromDarwin canned humour as usual",off-topic
'297144772177588224',"Been away for a month and have already met the most amazing people and seen the most amazing places #hemelwhat?",off-topic
'296585337998802944',"@iFight4AriG @real_liam_payne yeah probs just it would be my luck if I don't want someone to see something they see it and if I do they dont",off-topic
'296569863172919297',"RT@FactBoook: Many people in China get tattoos of English words &amp; sentences that mean nothing. Haha too funny!",off-topic
'297283689962942464',"@hillmanoholic it'll be back soon....hopefully?!",off-topic
'296352701413994496',"@Georgweina @jack__16 Sure no problem, thank you very much.",off-topic
'296936787841011712',"Dinner of champions! @ The Sports Couch http://t.co/DZXIEvY8",off-topic
'297229195933786112',"I just ousted @catherinepeanut as the mayor of Kenmore on @foursquare! http://t.co/1586gDdy",off-topic
'297085416727793664',"Listening to @ThaMonstar on #nova1069 this morning He is an inspiration to all Australians what an achievement it will be when he is drafted",off-topic
'295465820295942144',"@adamnelson ? What is your intention with this",off-topic
'296085359375314944',"Had to take the long way around but I made it (@ West Moreton College) http://t.co/V0awmv2r",off-topic
'296057901687140352',"@dorothy_rk I'm hear if u wanna talk?.or somebody to scream at",off-topic
'296375693850316800',"Quick I better take my clothes off the line before it rains! #TheMoronsOfFacebook",off-topic
'295509853273743360',"@Hayleys_Mum: Game,set, match. Djokovich. Delicious!!!! #AusOpen @DavidHale_20",off-topic
'295326735891836931',"@AdamRhoades13 nice photo. Although I thought @cdemke was your main man, lol.",off-topic
'296328870330761216',"SAP Business Objects report developer (Gold Coast) Broadbeach Waters http://t.co/H985Ic5s",off-topic
'296369207271104512',"Fml have to catch bus to school again till I get a car",off-topic
'296211609171394560',"@__jny that sounds so familiar hahah. Should try the one at trung dinh, Le Duyen 4. 70 staff workers there :L",off-topic
'295419262724628480',"Seriously though this is serious",off-topic
'296541136871366656',"Having a small kid in the hse is such a joy..",off-topic
'296932805152235520',"@TealJesus_ you're doing life right. I'll be there in a bit.",off-topic
'297488405552574465',"@likeanerdd meh, don't worry about it, I've accepted your awkwardness...it was a struggle but I got there #canadianbonds",off-topic
'295662531014447104',"I sent little mix 153 photos yesterday and they still havent noticed me...cool",off-topic
'296471422266658816',"I'm at Hungry Jack's (Caloundra West, QLD) http://t.co/H6XautJe",off-topic
'296603448655372288',"@1stanwalker can you please just follow me ? It would be much appreciated  thank you and love you",off-topic
'295431025935388673',"Three hours ago we were standing close to the tree on the right. You can see the top of the e @ Teralba Park http://t.co/vr6phsNv",off-topic
'296543606280450048',"Three rhythms to attend to, in aide of healthy and purposeful living: breath, movement and thought. (A #Triad I offer to #Druidry.)",off-topic
'296234888611381248',"Hunter cup night promises plenty, R1#1 drawn to suit with dangers wide and out the back. Good luck #BarkersHall",off-topic
'297352601161302017',"@GoToIrelandOz Do ye have an office in Oz?!",off-topic
'297198566529712128',"@mushion22 @flyingJnai #bromance #friendforlife he lives in WA no good iced coffee in that state.",off-topic
'296149806194241536',"@youmeatdicks_ your bio makes me feel stupid o",off-topic
'296617292916224000',"@KeriHilson #HowDoesItFeel is the song that feels right to play at the moment ..",off-topic
'296935595840786434',"@JaiBrooks1 #ItsCrazyHow you don't follow me",off-topic
'295503950696833024',"What did you do? It smells like a hot foot forest",off-topic
'296037829232955392',"Bitches be rocking the burquinis at wet n wild LMFAO",off-topic
'295465021331369984',"@DrJeyR fell down the stairs. Ill live.",off-topic
'296605832118951937',"@ukboxinghead did your link work",off-topic
'295357716505964544',"A little #sunday #cookup. . Turkey mince, broad beans, sweet baby capsicum, zucchini, carrot,  @ Brisbane http://t.co/PegDfmA5",off-topic
'295340557876740098',"@CherylSmithy at least you get snow! #missslopes",off-topic
'296204450568208385',"@markseesyou its just made me feel really thirsty",off-topic
'297165528110346240',"@Melpomuse @simonpalomares thanks Melanie -- will get cracking tout de suite!",off-topic
'296784657830264832',"I'm at Islamic College Of Brisbane (Karawatha, QLD) http://t.co/popKyCOr",off-topic
'295761227911675904',"@hitz939 any news how north is looking since our eviction Trace ?",off-topic
'296720973183463425',"@ihotunem battle with Vidic. Lots of tussling.",off-topic
'297193256662470656',"Getting ready for the big move tomorrow...from Gympie to Warner. Shipment from Malaysia coming soon (we hope). http://t.co/VN8ZIWt7",off-topic
'295365514572754944',"@Team_LiLy apparently tornado hit thru mooloolaba few mins ago.. This is my third time he's sooo good...",off-topic
'296233400631697408',"@forget8me8not @shiirleyyyxxx @jazchau The weird nose feeling is just you getting used to the glasses.",off-topic
'297104772002111488',"@Harry_Styles  happy 19th Birthday Harry hope you have a good day and get spoilt love you Hazza &lt;3",off-topic
'296199520964968449',"What a beautiful looking plate! Go Tassie #Mkr",off-topic
'296603405781200896',"@onedirection can you please just follow me ? It would be much appreciated  thank you and love you",off-topic
'296235951699685376',"Ahh this would be the perfect time to fall asleep please",off-topic
'297192557056761856',"Just working on some serious mass participation plans for the Sunny Coast and Gympie regions @hockeyQLD  #cubsandminkey #hookin2hockey",off-topic
'296939128581394432',"@stevemoore83 hi mate just read this, congrats!!  - how's it all traveling ?",off-topic
'297194004494311425',"@MyLittle_Potato go on my wattpad profile and see it....",off-topic
'297307881383030784',"@AlexHulett It does. I just cant get into the new characters either. When Quinn and Santana are on screen, its awesome.",off-topic
