tweet id, tweet, label
'325429376923627520',"A nigga ain't ate all day",off-topic
'326478354184286210',"My Twitter Be On That Trip Shit !",off-topic
'325396585414553601',"@RubyTrevino @GovernorPerry @prissy_88 I didn't get too. I was serving food! Lol, but I told him I followed him on Twitter! :))",off-topic
'324724835982905344',"People are saying the worlds ending &amp; Gods coming, but if you know anything about God then you would know that he wouldnt want you to suffer",off-topic
'324427929331306496',"@DavisJessd2014 is tweeting more I think she likes it #missionaccomplished",off-topic
'326904456933429249',"Lol waiting for tomorrow to come",off-topic
'325863234609496065',"Foo I miss football SOOOOO MUCH!!!",off-topic
'325677998990827520',"@OhManLianne is the sweetest for bringing me Starbucks, meds, and a trashy magazine when I'm so sick. What would I do without you?!",off-topic
'324756468760977409',"That nap I took around 1 today is wearing off.",off-topic
'325421468643123202',"&amp; lightskin girls are fine SOME OF THEM",off-topic
'328274063158034432',"@coltonhair Phoenix is good!  Maybe they'll play if it means a lot to you since paramore is there lol",off-topic
'327453924422467586',"@LoveeAlina lol he might be but I know He pose to be coming here",off-topic
'325827887238369280',"My momma and my aunties went out llab they so funny bro they drunk",off-topic
'327264349238480897',"Need to do laundry earlier next time http://t.co/019uGVbvi0",off-topic
'327149177639411713',"Last Final Of The Semester &gt;&gt;&gt;",off-topic
'325385158700195840',"moral support is a serious role that is not to be taken lightly!! - Oil change with @samjane010's car #3hourslater #goodthingimhere",off-topic
'326364183878852609',"I smoke weed my bitches do drugs",off-topic
'326351340882243584',"Damn bruh in high school you was the man bruh",off-topic
'326671064849596416',"Ugh...  Not feeling it today... (@ S2G) http://t.co/drPJ0x7tef",off-topic
'324586016130351104',"No RT@lynnxjoy: Everybody needs to stop tweeting Miley!! She's mine",off-topic
'325867229868617728',"@creolemigo but my block game sick",off-topic
'327261643371323392',"Let me wash these dishes hell",off-topic
'327100633071120384',"@Adreeezyyy I used to love watching his show.",off-topic
'325458606080286722',"A little late, but the monkey is still so cute.  @ Fountain Mall http://t.co/iiPn9geIT1",off-topic
'327039544962727936',"Last Day Of Class&gt;&gt;&gt;&gt;&gt;",off-topic
'327617196870217729',"This song still stuck in my head tho .!!",off-topic
'324398418262908928',"@Ay_ItsSierra your welcome loveee I'm here for yu",off-topic
'327032867903401984',"Up to 52% Off Massage and Pedicure http://t.co/3EfsL0bqQ7",off-topic
'325074493485760512',"Tryna claim my little fame",off-topic
'324506454566518785',"If you've never been to the little grocery store on campus by the business school then you are wrong. #lifechanging",off-topic
'326875523290656768',"@princesscathh same! Hahaha the whole damn can",off-topic
'327961759019315200',"@ray_vela_2012 lol Im not going since I'm moving home next weekend!",off-topic
'325693908807983104',"@Pretty_Dest95 if I wait that long I'ma spend the money I have for it",off-topic
'325658228950171648',"I feLL in Love wit a Puerto Rican.. Imma king, that'z tha way they treat me.. #PYN",off-topic
'324539252232830978',"@_KingEdwardsIII welcome. Hit me up when you are in Brenham",off-topic
'325445485840187393',"Friday night = Olive Garden in Waco, Texas.",off-topic
'327241439790641152',"Pandora just told me that i couldn't listen anymore bc i reached my monthly limit .. good thing i have 5 other accounts.",off-topic
'327930751314182144',"Whataburgers always gonna have a special place in my heart @Whataburger",off-topic
'324918777500282881',"since the cops have shut down 10th DIA should be move to @ScruffyMurphys1 #openearly",off-topic
'326667070974607361',"@hess_aj: Lets top this hangover off with a 1000 mile drive #gross #texasbound have fun with that",off-topic
'327053455971733505',"All the shit I got on is big lol",off-topic
'324797991292653568',"I started the Freestone County Vine movement. #iwantmycredit",off-topic
'326162864895295488',"Being alone is better than being with the wrong person",off-topic
'325422174364106753',"@_SkeetaTweet: I'm tryna hit da strip! Mee too !",off-topic
'326919662526922752',"@AbiJobe denile? Nah... But snoring progressively gets worse for the Nolen's. #bear",off-topic
'326505005752389634',"Dad: What do you mean 'we' have a wedding to go to this weekend? You gotta mouse in your pocket?",off-topic
'326161975702855681',"@hannah_wannah have your dad pose like he's doing the Carlton dance and post it.",off-topic
'327092192747339777',"Its only right I get on this real shit",off-topic
'324729007348264962',"My little cousins can't go to school",off-topic
'326579617978789890',"@WestSide_Do Hell yeah I was too . And Ima jus say you dropped sum people off",off-topic
'326878045795385344',"If you are still breathing you can keep going",off-topic
'327626521286172672',"@karateturtles story of my life",off-topic
'325100531691442176',"you'd think ordering stuff online all the time that I'd get used to the wait.... nope. I'm not.",off-topic
'324596563638882304',"I'm at Heart O' Texas Speedway - @racewacohot (Elm Mott, TX) http://t.co/BbwJkS9D71",off-topic
'325008197041664000',"Moving and Shaking! (@ Hotel Indigo w/ 3 others) http://t.co/VnXlb4xpER",off-topic
'325461139460861952',"Love &amp; basketball is definitely my fav movie",off-topic
'327512194893881345',"Tell Them Bitches that be hating ain got no worries",off-topic
'324653214806986752',"@raveandrollhard ill be your friend...",off-topic
'326682379865432064',"Paper #2 finished at 4am. One more to go this week.",off-topic
'327491233960316928',"@JayRetro718 you can hear the influence. Some folks try but for a bit in a few of those tracks it brought that feeling back...Good Shit!",off-topic
'324725501090488320',"Come on guys I don't even be going to church like that but even I know that god will not make you a painful death when HE takes.",off-topic
'328295591257976833',"is it weird that I would like to be married and have a little munchkin within 3 years? #lovemovietweet",off-topic
'327572590803681282',"@YBLU_TR I bet you won't say that to Bob #ChiefsNation",off-topic
'325081781407711232',"@skysky216 oh my gosh I'm so excited now!! Lmao",off-topic
'326448424104886272',"Would appreciate a prayer in light of the fact that I feel awful but don't have a minute to spare this wk. Hoping things resolve themselves.",off-topic
'325600781036302336',"if i see ANY girls with make up on at this life guard class, KNOWING we're about to swim.. im gonna punch them in the face, no hesitation.",off-topic
'326839504080105472',"@daddyrice40: Sleeping = A cure to forget about pain, problems, stress, everything for a while.",off-topic
'327487678461378560',"I hadn't thought of it like that before",off-topic
'325636929062313986',"The concept of having to pay to put air in my tires blows my mind #likewhat",off-topic
'324413285904551936',"don't use scissors this time",off-topic
'327148545956249600',"76678: Special Weather Statement issued April 18 at 6:24AM CDT  by NWS Dallas-Fort Worth http://t.co/hkQuRimm3N",off-topic
'326778816997498881',"I just wanna make you happy.",off-topic
'327230614749200384',"@ashlynxxnicolee: #ToMyEx thank you for directing my path towards someone so much better",off-topic
'324606637744721920',"Who wanna go to the mall and spend a couple hundred on Quinn?",off-topic
'325400220617818113',"I'm at Waco Family YMCA (Waco, TX) http://t.co/C2h6osx4tZ",off-topic
'324664594696134658',"My first ever CAbi party (@ The Gallery) http://t.co/9asfnDYmmA",off-topic
'325026404615983104',"Ppl That Be Talking That HOT SHIT",off-topic
'327931281889443841',"Browns acquire Davon Bess! Solid move for the Brownies! #Browns #Football",off-topic
'325100786168262656',"@TheeJessicaDee thank you   I love it!",off-topic
'325265891216465923',"Just stalked all of @TheeJessicaDee videos while waiting on her announcement.. #pregnant?",off-topic
'325626030469550081',"@kmfaho I'd love to come! I'm in end of semester/end of dissertation crunch but let me know the details.",off-topic
'324690010785841152',"Our relays went in tonight!!!",off-topic
'326198193715044353',"They use fancy words &amp; yummy looking pictures to lure you in like a wee little fish",off-topic
'326022912874258434',"Like I mean. Okay message received. #collegewhereru #wannagetoutawaco",off-topic
'326189540467429376',"Make everyday better than your LAST because you should always strive to do better than your PAST...",off-topic
'327623167285792768',"@PeteRock Janet. If only for that Anytime, Anyplace video",off-topic
'328296092292763648',"Y'all know I gotta have dem red lips doe lmao",off-topic
'324360693279227904',"I'm at @Wingstop (WACO, TX) http://t.co/cYUV0lHrTN",off-topic
'324580053499400193',"Another day in the #trap.. You don't work,you don't eat!  #mybaylor #dia2k13 #KOTD #lebrons http://t.co/viNOfGbk8j",off-topic
'326429811046244352',"When a female is used to getting hurt, she won't know how it feels when a man starts to appreciate her, so she ends up pushing him away.",off-topic
'324556000550076417',"@kenziemay29 oh you know what I did?! I had a typo on the original one and it bothered me so I copied it, fixed it &amp; deleted the original",off-topic
'325273337074962432',"Love smokin with a bad bitch",off-topic
'327495654207266816',"@HesDeployed yay! I like you too",off-topic
'327840375412764672',"my mama just made me too mad",off-topic
'326397759009734658',"Super aggravated by everything and everybody at work",off-topic
'327261566556831744',"Just when I think I've recovered from my hay fever, I start coughing uncontrollably again. Ugh!",off-topic
'324909496059187200',"my mom just made it worse",off-topic
'326508246040985600',"I'm so proud of my church and Acts of Mercy- way to go selfless servants! http://t.co/Kxy52weljb",off-topic
'325274810433286144',"Im so hungry lol but i have to be in a meeting.",off-topic
'327666841239572480',"I'm beginning to like country music #help",off-topic
'327574445009039360',"The 2013 NFL Draft has officially open the Kansas City Chiefs are now on the clock #NFLDraft2013 #PrayForWest #standwithboston",off-topic
'327270216570654721',"My body is all warm from that shower and my room is cold. This feels greatttttt&gt;&gt;",off-topic
'327277127630192640',"That's when I said work work work",off-topic
'327904112828100609',"Let the cookout commence, just need the friends!!! @michael_sch http://t.co/QufrC4LQFY",off-topic
'326432501818073088',"I love my cousin , we've always helped each other out in so many ways",off-topic
'326874231625351170',"@twEAT_ItRight: Lol Im Tired Of Seein This Dead Ass Shit On My TL",off-topic
'327263911021776896',"I'm so glad I'm off tomorrow. SO GLAD. if it could be a sunny day that'd be great. k",off-topic
'324374193699442689',"This is so cool haha all my little 4th graders talkin to me on Facebook #coach",off-topic
'328164558457950209',"@eckles11 idk! Skating is just too hard",off-topic
'327607680782983168',"I pray &amp; hope those were the last Taks test I ever have to take",off-topic
'325103519516463104',"@LizVaughan09 thank you girl I love it :) he surprised me with it for our 2nd anniversary, that's sweet his grandpas ring  love that",off-topic
'327312393807998978',"@alyssaafaith: @FemalePains: I change my outfit 10 times before I go out #femalepains this is literally me You guys have NO idea.",off-topic
'324646473419591680',"Big Gucci Guwop - Trap House 3 7/2/13 Get ready for dem Trap$qu@d nghaz ta go ham #1017 #$quad Bo$$",off-topic
'327139986019323905',"@LuckyyMack_: Stevie J Is That Nigga!",off-topic
'324934315739844609',"Never seen so many police in my life",off-topic
'326028259143843841',"Took pacers -5.5 (1*) and dodgers RL +140",off-topic
'324588054515965953',"Whenever I just put hairspray in my hair it gets puffy !!! -.-",off-topic
'326193288052883456',"@SaraIsSemperFi I hope not!! I'll judo chop them if they hurt me though",off-topic
'326201907624439808',"@_sabrinaturner: Sometimes you have to be your own hero. #exactly",off-topic
'327091866464026624',"@HornyFacts: Condoms today.. or diapers tomorrow.",off-topic
'325409658619695104',"I Appreciate The Little Things In Life !",off-topic
'325617174481879041',"#TeamHydration at its finest just now! #ClearerThanWaterItself",off-topic
'324317825374253057',"Washing my clothes &gt;&gt;&gt;&gt; finding money in my pockets &gt;&gt;&gt;&gt;",off-topic
'326350248735805441',"@TanMilSO he likes instead if getting something that he's miserable doing. #chinup it'll be ok",off-topic
'327620341889384448',"He still think I want him after what he did .? #oomf need to get their head out of their ass .",off-topic
'324724063064973312',"@emzdesj ill check them out also!! Thanks!!",off-topic
'325391389598830592',"No story tonight from Texas. Breaking news from Boston http://t.co/4acrFhJhAv",off-topic
'324399744455684096',"I have a Bio test in less than 9 hours...Prayers would be appreciated very very much.",off-topic
'325303165006262272',"@noogscorner yup. These prayers are getting in the way of the pics and videos being posted. Because I totally need to see it.",off-topic
'326129319690772481',"Oh Lawd , Here Go My Uncle W/This BS !",off-topic
'325832244608520193',"@TropTrille: Awww everybody caking. Goodnight with my dry ass you know you got the hoes lol",off-topic
'326916537665605632',"That Follow Train don't play!",off-topic
'327527313489145857',"My last high school baseball practice today..",off-topic
'325283198974169089',"Money not just gonna pop up on the table, gotta hustle",off-topic
'327518906589794304',"Hahaha the things my friends send me&gt;&gt;&gt; they know me so well  #mustsee http://t.co/AfCVW2XtNv",off-topic
'327787291428933632',"Im Cute Today ... well everyday",off-topic
'324739917374705665',"I will try to go give blood tomorrow!",off-topic
'326153565368365057',"AT THE SAME DAMN TIME.",off-topic
'328172711933251585',"Ima be hours doing hair",off-topic
'324565861581078529',"Made it to the 5th floor of the BSB....only to find the door locked. #bummer http://t.co/SyEGSJJykY",off-topic
'326162443489402880',"@madisonziz kath says imma race car driver",off-topic
'326163792260104195',"Now a days guys just get yo # just to fuck,play you &amp; disrespect you &amp; yall bitches be letting them.. smh.",off-topic
'325120108890570752',"At the end of the day it's all fun and games!!",off-topic
'326871884455088129',"@imTishaDelaCruz: @JakeV_BU13 I'm not hating on you Jake I promise. HATER",off-topic
'324942431126708226',"@AbsurdlyAtheist yeah I've been hearing that from everyone. I can't stand it. Prayers. Pffff!!!!",off-topic
'326346897889583107',"Half of that's ice and the rest patron",off-topic
'325655668776370179',"@_itsJUSTkass whaaaaaa? Tell him get on call of duty wit me",off-topic
'326152533540229121',"@sidnee_wilson oh trust me i know! it runs in the Wilson family.",off-topic
'325750021855260674',"My phone on 23% too lol",off-topic
'326697963739041792',"For tha love of money!",off-topic
'325395512570306561',"@RightSideVP cards off to a horrible start",off-topic
'325276486846267392',"@FvckLena: I need new tattoos, I miss the smell of the ink entering my skin..!!!",off-topic
'326189591440814080',"Ima start telling these girls to bring them so food when they come over my house cause everytime we smoke, she always in my damn kitchen lol",off-topic
'324748532294766592',"It's so hot in my house. Omg. Bout to sleep naked.",off-topic
'326842439186931712',"@morganthomas44 haha I would have done the same",off-topic
'325225997576310784',"I don't think anyone understands how much I love black tongue..",off-topic
'324390537245364224',"I had a thing for ya",off-topic
'324356396479033345',"Josue kept telling me I was smart today, lol I was happy :)",off-topic
'328171544553607168',"@pluckypresby it can sound trite, but I think that's literally how it's worked. We can only give what we have, so when you give people love",off-topic
'325286046671728640',"Can't believe I actually woke up for class. #postdia",off-topic
'327956975965069312',"So many people that everyone else has",off-topic
'324549051930509313',"I just want to go watch Friends all day. #ruineddiaeve",off-topic
'327042528471830529',"@WiseManSi: If you hate losing, stop giving up.",off-topic
'326819328957747200',"@MissLizzzzzz @megcottrell @daneagross @amandalcottrell mom and dad are going to India 2 days after summer starts for 3 weeks.",off-topic
'328120054187188224',"@Blessed_Moee: I fell asleep EARLY &amp; on EVERYBODY .",off-topic
'326960273921540096',"@Lizzybeth_10 I feel like I'm being stabbed in the back. And medicine isn't helping anymore. :/",off-topic
'325456864793985025',"I need to get drunk. This sober shit is gettin old",off-topic
'326012174420017153',"What do you call the space between Pamela Anderson's breasts?",off-topic
'327230762808119296',"@ashlynxxnicolee like never ever ever getting back together lmao",off-topic
'325672578071015424',"Yea being sick is a lot of fun #sarcastictweet",off-topic
'326146092385329152',"101.3 temp now....I think I win the award for most sick #winning",off-topic
'327623931446042625',"People know my weaknesses and they use them against me.",off-topic
'326560131250810880',"@jazzzmyn55 just going back to sleep.",off-topic
'328156718527811584',"@KissMyKlass08 well I'm proud. Imma take you on a proper date when I move back",off-topic
'324569952008937472',"RT @Great_One_: I have FAA exam Friday morning, 2 Finals tomorrow, paper due Friday, 3 papers due Saturday &amp; [...]. http://t.co/lsrZsH0I5z",off-topic
'326021966039511040',"When I buy shit, I dont even bother looking at the price tag",off-topic
'325885557177720832',"That nigga gay for that tweet",off-topic
'328274534425849857',"I'm at The Grove (Waco, Texas) http://t.co/KorlOjoXmJ",off-topic
'326907334737670146',"The amount of times if cried during this episode of One Tree Hill is ridiculous. #addicted",off-topic
'326564351383326720',"I have to sleep in a tshirt only or naked.. I can't do clothes #sorrynotsorry",off-topic
'327097369072132096',"At Lunch OneDeep Cause My Love isn't here",off-topic
'326913375793729539',"Until u find the one love is a terrible place to be in",off-topic
'326351385526427648',"I just want to be out of college and start making money",off-topic
'325408952353431552',"I can't even watch twenty minutes of The Hunger Games without wanting to cry. Damn.",off-topic
'326701391542362112',"Ill do tha same thang",off-topic
'327952901882404864',"I know its not right but Ima be so angry and hateful when I see fathers hugging their daughters graduation day",off-topic
'326597084843216896',"@Sukkieee I think I'm slowly dying :( lol thank you though",off-topic
'326799700843982848',"I've always why all the English classes are in the Carroll Science Hall..",off-topic
'327051082226364417',"Y did I agree to an 8:30 am study sesh for my 10:10 class?? The world may never know.",off-topic
'325712447954636802',"Been M.I.A From Twitter All Day !",off-topic
'327473846246596608',"I'm elated to see President Obama in person. Despite differences between our political views.",off-topic
'327588223016660992',"If you're a girl that can cook, I give you props! most girls now just know how to roll bluntst!! &lt;&lt;",off-topic
'325761947222044674',"If I Don't Do Nothing Else I'm Ball &amp; Take Care Of Mines !",off-topic
'327981735780417536',"@princesssel24 hahaahaha idk who that is lol sorry about all the questions",off-topic
'326146695597539328',"Last Week Of School&gt;&gt;&gt;&gt;&gt;",off-topic
'326482184846311424',"Living room floor playtime #family",off-topic
'324378534304968704',"me and ebany got that Ovoxo swagger.",off-topic
'328169908632440833',"@I_GotDaJuice_: you ain't grown yet lil midgetlol You only saying that cause im small but if I looked my age you wouldn't trip",off-topic
'325734054932652032',"these niggas buyin haterade by the 12 pack, like 2 stomachs.",off-topic
'327615543018393600',"@kayleeroberts10: Peace out single lifeeeeee.  ALL DAY EVERYDAY",off-topic
'326193247846297601',"@maryokoro: I can jump a fence high yall lol dont get chased by the laws lol",off-topic
'326534676116295681',"@TKodrin oh you sensitive Sally.",off-topic
'325505125311451136',"I feel like I'm fixin to get an email saying be aware of armed perpetrator on Baylor's campus. I am seeing way to many BUPD this late. 5.",off-topic
'327618410320117760',"Texans on the clock #bullsonparade",off-topic
'327834638380843008',"@JMag90 @ngunyi_michelle whattttt!!??? Are u serious??? Damn! Talk about a gold digger lol",off-topic
'325666243656945664',"Chicken fried chicken! @ Jakes Texas Tea House http://t.co/uf7e88xY7p",off-topic
'327610841081982978',"I remember when I liked baseball more than football.",off-topic
'325642387420491779',"Life lessons are being learned today in lead training #LeadLLCTraining",off-topic
'326901560145747970',"at home, sleeping in my own bed for the 1st time in forever..",off-topic
'325293207292346369',"@iPaul_1 you said it man. Lol",off-topic
'327603348012429312',"I hope this is enough. @ Starplex Cinemas Galaxy 16 http://t.co/vFTSZ5bRdI",off-topic
'326534848879685632',"Today just wasn't my day. At the gym I had no kind of motivation . Playing basketball I couldn't make anything. Today has just been ugly...",off-topic
'327608017682055168',"Never live your life for a man before you find what truly makes you happy!",off-topic
'327091714231783424',"@Jay_FisherSmith: @Missleslie95: Morning Starbucks: Not working out:  you being gay:  you being a douche bag:",off-topic
'325762396121604096',"Spring Formal with my favorite  @mitoben  http://t.co/6uHIgaVqQu",off-topic
'326542180300775424',"@kayliesearight your poor little brother jumped so dang high.. lol im sorry! Brie told me too!",off-topic
'324506076907196417',"I'm not feelin' these gloomy and cloudy school days man...",off-topic
'324599298241220608',"@kaaaaci thanks beautiful. I really appreciate it! :)",off-topic
'327608833935564800',"@Timbo_Cole24 damn @RealSkipBayless getting on Tim's nerves",off-topic
'325428540084482048',"@AXSTVFights @OfficialXFC #XFC23 I'm diggin' the great XFC action, but they gotta get rid of those hokey special effects thingys...crikey",off-topic
'324922762902794240',"Grace to all who love our Lord Jesus Christ with an undying love. (Ephesians 6:24 NIV) #bible #JESUS #GodPosts",off-topic
'326162810977546240',"@shelby__nicolee lmao !!! I'll make ya baskets with underwear  and I'm sure they did if not ill be off work by 4:30 so I'll make it",off-topic
'327958121681133568',"My shit been ona charger since I got home",off-topic
'326535877411078145',"I'm dying to meet this girl but she want me to meet her momma",off-topic
'324627078563635200',"Mom goes Hey get a 12 of coors while you're out. Since when did I turn 21....?",off-topic
'325733668066848768',"@xxcantbesavedxx I'm glad! It really is the best! I don't know where she got it but I can ask her!",off-topic
'326528170201333761',"@hannahs22211 that's why it should be funny! I was making fun of everyone crazy lady!",off-topic
'326515712929697793',"You can only be cool for so long I'm not the one you wanna rumble with",off-topic
'324583028083003392',"They throw dirt on my name well that's why they still dig me !!",off-topic
'327984865792380928',"@MurdaaMurdaa bitch get yo drunk ass out my mentions",off-topic
'327148131781312512',"76631: Special Weather Statement issued April 18 at 5:53AM CDT  by NWS Dallas-Fort Worth http://t.co/89OAHiQ7i2",off-topic
'327278442133479424',"@ZaRiah_Pecina it don't look the same on twitter",off-topic
'325440443120771072',"where do i go from here?",off-topic
'326911857979965440',"Trumbo is an idiot. Throwing home when Beltre wasn't even trying to score. HA. #BasesLoaded",off-topic
'326780429216673794',"@KissMyKlass08 the word has ruined people's expression of genuine attraction.",off-topic
'327149627352682496',"Well anyways...... Im just really focused on @therealjuicyj show this Friday",off-topic
'327094372602609665',"@Time2GrindRadio New Music## Promotional  MixTape ((THE BLACKOUT)) ... http://t.co/ZYfFFKte81weI&amp;feature=youtube_gdata_player",off-topic
'326805475624628224',"what has two thumbs &amp; doesn't want to go to work today? THIS GIRL!",off-topic
'327991385787613184',"Sometimes I think big foot stays above me",off-topic
'327825169064271873',"I doNOT wanna go to mrs.walker classAt all",off-topic
'327271946142244864',"squid vs whales on in the er break room... gonna be hard to keep me outta there tonight.",off-topic
'328158675262918657',"Community HealthCorps congratulates these 5K Runners of The 2013 Human Race! #TheHumanRace #CareNet http://t.co/h4mxzRbAdk",off-topic
'328183857075589120',"The current sophomore class said fuck it! We gon turn up!",off-topic
'326547737946509312',"Everybody make a Vine and follow Chason !",off-topic
'325283500397834240',"Waco definitely defeated Emily last night. Waco 1, Emily 0",off-topic
'324522396361031680',"That fake shit gon get you whacked",off-topic
'325610470079881218',"@JermaineCarpent I haven't been der in awhile",off-topic
'327954411466928129',"SAY CRAZY CHEESY CRUST 5 TIMES FAST!!!!",off-topic
'326166685826568192',"@joelpiper Please follow me? :))) I'll do the sprinkler dance for you.",off-topic
'326912201095000064',"2oomf's just reminded me that @lely254 owes me &amp; @TRILLuminatiiii burritos.!",off-topic
'324383769614241792',"That's that shit that drives me crazy!!",off-topic
'324588583266684929',"#WCW is a white girl this week ! Lol first one ever @alimartelo",off-topic
'326135608747651072',"FREE CG. GUYS. FREE CG. ~dreams do come true~",off-topic
'326010601119825920',"I'm ready to see this joke",off-topic
'325500356421357570',"Me and @SkinnieMinniex3 realest of the night.",off-topic
'327123878524628992',"Ill Never Let Nobody Do or Say Anything Bouyt Yhu...",off-topic
'324541058589523968',"Would it be considered creepy to take pictures of Ken Starr in my classroom?",off-topic
'325465070777802752',"Aqura don't have on draws.",off-topic
'326690412293144576',"I swear my 5s are bad luck",off-topic
'327688621928878080',"Successful and super fun photo shoot with @krystalmj @ohKAYkayKAYLYN and @Hayyymayne! :)",off-topic
'327550412972494849',"@Bionic_Worm idk bro I'm going to umpire here in a few",off-topic
'324909236767293440',"Kinda awkward running into your dad unexpectedly at Wal-Mart...",off-topic
'326114935979507713',"The probate was fun tho. #StillLoveThemNupesTho",off-topic
'326797719819677697',"@Holly_Taylor this seems to be a fairly common rant with you #leaderforlife",off-topic
'324652747884490753',"You can't trust the SYSTEM",off-topic
'324388687620239360',"@v_bowiet I guess  haha but then I don't see how your slow",off-topic
'324947098032291841',"Is anyone going to Dia Del Oso? I wanted to go but it's cold!",off-topic
'326921292051783681',"@dryden_groat no way bro. Chicks dig beards. #bearditudes",off-topic
'326329944974180352',"@A_Bradshaw32: August Need To Hurry Tf Up!!!!",off-topic
'326081803737772032',"I think it's pretty neat how every time I end a phone call with my mom, my to-do list has tripled. Miraculous, really.",off-topic
'326496184359333888',"Studying for my taks test.",off-topic
'327939033252646913',"In my zone (: (@ Richland Mall) http://t.co/mkd6BEJH91",off-topic
'326918479540281344',"People who constantly call their father 'daddy' annoy me.",off-topic
'324382940211593219',"Aaaaaahhhhh now I know where you got it from....you CREEPER ! Lol. It just confirms it. Jijijiji. Enjoy my tweets.",off-topic
'327591897168236546',"@chinkkkyyy you're gonna be asking where you are after I'm through with you",off-topic
'326811838329282560',"Horrifying. #Gosnell's attorney: 'Ludicrous' to say that baby is born alive because it 'moves one time' - http://t.co/Vj8NY7f8cB",off-topic
'325267088447000576',"How can I make it up to you? Bring me enchiladas.",off-topic
'326724821490737152',"@BananaSkirts: Arch your back... And point your toes... Never got the significance of the toe point",off-topic
'326902394124398594',"i don't wanna be in Lacy Lakeview.. take me back to Riesel!",off-topic
'327182112694341632',"I was so pale at axtell prom and it wasn't cute",off-topic
'326060861225570307',"Thy aint fuck'n wit my Whitegirls http://t.co/0oTGtB9ZGe",off-topic
'327621598284767232',"I can't decide what picture I want as my avi... Agh confused",off-topic
'324757011122229248',"So that BS pregame quote was Howard being inspirational?? That guys a fukkin joke. I hope they get swept. #FucktheLakers",off-topic
'325032263580528640',"@mrsfisher3212 I know what you mean",off-topic
'326570757641605122',"Goodnight God Bless  Good or bad day #GodIsGood",off-topic
'325665331492311042',"I'm at Charles D. Jones Capital Management (Waco, TX) http://t.co/P9Dzf9FdeQ",off-topic
'324728400768016384',"Me &amp; Lisa Back At It . The Break Ups Just Never Last.",off-topic
'327306714602934272',"I'm so happy that my @GreysABC withdrawals will finally end tomorrow night!",off-topic
'324311433212985344',"The Breakfast Club is on AMC! You better be watchin'!",off-topic
'325621068482105344',"@brooke_xo_: Showering with baby oil &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; makes my skin so soft (:Or you could just use good old fashion soap...... Lol",off-topic
'325272071909298177',"So happy my professors cancelled classes after DIA",off-topic
'327551703014596608',"Cane's sweet tea is deliciousness.The end.",off-topic
'325813813381304321',"@RightSideVP Yessir. Ill hit you with my plays tomorrow. You still waiting on NBA till next games?",off-topic
'326133113145135104',"Woulda replied To his tweet but idk If it Was for Me or her",off-topic
'326009437041078275',"Hahahaha that's so wrong of me",off-topic
'327275085897539584',"@Akassh25 it's okay the #NFLDraft2013 is tomorrow",off-topic
'325297494978351104',"I hate when people say must follow these people and then RT to gain followers HELL NO! Those bitches ain't gonna follow u back. #DUMB",off-topic
'324548015056621568',"Okay send me into a depression Marta Kauffman. http://t.co/euIG5My4QH",off-topic
'324566244588126209',"I ask people questions I already know just to see if they lie or not.l",off-topic
'325111942832345088',"Tha Carter's Wayne&gt;&gt;&gt;&gt;Today's Wayne",off-topic
'328161409315766274',"Why You Talking To Me?",off-topic
'327955550421778432',"It's official! Dallas' own @TerranceWill2 #sicem http://t.co/rP3UFE1gP3",off-topic
'325074647085359105',"EMILY SUCKS.... It took me 4 times to spell sucks",off-topic
'327887599161208832',"If You My Nigga You My Nigga Then",off-topic
'324982357536944128',"Just some casual ND lovin at DIA. Oh and Ying Yang Twins too  #nbd #baylor #dia2013  @ Phi Delta http://t.co/ToXflPqnxH",off-topic
'328219524304347137',"Why plan something then change it all last minute?",off-topic
'326814109867851776',"@KylieNicole0404 I already got some coal a couple years ago online, but I got a sweatshirt there, it's so comfy",off-topic
'324868584755044354',"I got called a Mean ass twice in the last ten minutes.",off-topic
'325000213301456896',"I'm at Frank Dicorte's Bad Bear Liquor - @dicorteliqwaco (Waco, TX) http://t.co/2flRsQroTP",off-topic
'325116100356472832',"@bmiana he should be donkey punched by Ron Jeremy",off-topic
'325451386831659009',"@anaiya__: Ive always wanted to get my tounge pierced, but the way people think about it is annoying. Omg me too !",off-topic
'326056692683005953',"I want a pink Baby G!",off-topic
'327964255091568640',"I have this really strong urge to just drive extremely fast...",off-topic
'327782637982867457',"Made a friend with my friends yesterday #latergram @catherineclare0 @briannadeaton @whitneywarren @ http://t.co/gnKIEBUQrP",off-topic
'327965761362604033',"@PinkCocaineexXx: Being Naked Feels So Freaking Wonderful ^____^",off-topic
'327106962619768833',"Shoulda just took this hoe last year",off-topic
'327493915496308736',"@madeline_drew thank you girl! Same here! If you need anything",off-topic
'324539016194174976',"@TheeJessicaDee lmao  this is pure awesomeness, but then again.. Who can resist",off-topic
'326737997993238528',"NO ONE CARES YOU WANT A BATHING SUIT WITH SEQUINS SHIT THE FUCK UP",off-topic
'327125113906548736',"Shage have these shirts bc of their brother. I wish McK could have had one when we were little. Too http://t.co/QBaWPmV3sr",off-topic
'327874604523741184',"Don't act like you was raised in a house wit Nuns in it haha word to @eightyocho",off-topic
'325129570107916288',"Another Dia in the books",off-topic
'326746428053520384',"I just want my food. #hungry",off-topic
'325626990071779328',"Someone's trolling about their nasty little raisin dog. #willynelson",off-topic
'328249962058092544',"Why can't June be here... #notfeelingit",off-topic
